rank,har_id,har_alt_id,surfaced,is_disease_gene,chrom,start,end,gene,gene_distance,gene_confidence,gene_assignment_method,total_score,width,phylop_mean,phylop_max,gene_conf_num,gene_n_disorders,plac_gene,plac_type,plac_atac,gwas_trait,gwas_snp,gwas_pval,gwas_distance,gwas_mapped_trait,gwas_study,gwas_pubmed,brain_dnase_overlap,brain_dnase_peak,temporal_gene,gene_peak_pcw,gene_midfetal_frac,gene_in_midfetal,n_substitutions,n_indels,aln_length,subst_rate,n_motifs_human,n_motifs_chimp,n_motif_gained,n_motif_lost,motif_disruption,motif_tfs,score_constraint,score_acceleration,score_gene,score_disease,score_brain,score_temporal,score_motif,contrib_constraint,contrib_acceleration,contrib_gene,contrib_disease,contrib_brain,contrib_temporal,contrib_motif
515,HAR_2081,HARsv2_1975,new,False,chr3,175954177,175954419,NAALADL2-AS1,177844,,nearest_tss,0.13768429909589974,242,1.6112132063176252,6.466000080108643,0,0,,,,Educational attainment (MTAG),rs72622559,1e-12,691,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,NAALADL2-AS1,8.0,0.0,False,9,0,242,0.0371900826446281,64,79,0,15,15,-PAX6;-Sox6;-ZNF24;-ZBTB32;-Sox7;-SOX18;-SOX2;-SOX13;-Sox17;-Sox3;-SOX4;-Sox5;-SOX8;-SOX9;-TBP,0.10546727737500115,0.07887896560917089,0.2466468,0.2333664,0.0,0.0,0.15151515151515152,0.018984109927500208,0.0055215275926419624,0.054262296,0.051340608,0.0,0.0,0.007575757575757576
516,HAR_2020,HARsv2_1918,new,False,chr3,117758440,117758821,LINC02024,67515,,nearest_tss,0.13763907130770506,381,2.0053805689467903,7.039000034332275,0,0,,,,Early onset major depressive disorder,rs7641170,2e-08,5392,major depressive disorder,Genome-wide association analyses identify distinct genetic architectures for early-onset and late-onset depression.,41233554,False,,LINC02024,,0.0,False,9,0,381,0.023622047244094488,119,116,16,13,29,+FOXI1;-PROP1;+ZNF143;+FOXP3;-Sox1;+FOXN3;-ZNF766;-POU2F1::SOX2;+FOXP4;+FOXS1;-Ahr::Arnt;-Arid5a;+Hoxa13;-HOXB13;+FOXA2;+FOXA3;+FOXD1;+Foxf1;-FOXH1;+FOXK1;+FOXP1;+FOXP2;-Foxq1;-GFI1;+Hoxd13;-PHOX2B;-SATB1;-ZNF16;+ZNF76,0.17429043094607072,0.05010160020320041,0.2797455,0.12076912307601652,0.0,0.0,0.29292929292929293,0.03137227757029273,0.0035071120142240292,0.061544009999999996,0.026569207076723635,0.0,0.0,0.014646464646464647
517,HAR_2549,HARsv2_2423,new,False,chr6,19100735,19101058,LOC101928519,79423,,nearest_tss,0.13745656451513877,323,1.883367006992777,8.79699993133545,0,0,,,,Intelligence,rs72828540,4e-08,998,intelligence,A General Cognitive Ability Factor for the UK Biobank.,36378351,False,,LOC101928519,,0.0,False,6,0,323,0.018575851393188854,63,87,3,27,30,+LIN54;-Alx4;-BARX1;-BSX;-DLX1;-Dlx3;-Dlx4;-DLX6;-GBX2;-HESX1;-Hmx2;-HOXA4;-HOXA7;-HOXB4;-HOXC4;-HOXD4;+Isl1;-KLF17;-LBX2;-LHX2;+MEF2C;-MSX1;-MSX2;-Msx3;-Nobox;-POU6F1;-RAX;-RAX2;-RREB1;-SHOX,0.15298638878463344,0.039398781583940876,0.2761731,0.14205228487051702,0.0,0.0,0.30303030303030304,0.02753754998123402,0.0027579147108758614,0.060758082,0.03125150267151375,0.0,0.0,0.015151515151515152
518,HAR_1975,HARsv2_1875,new,False,chr3,85514619,85514801,MIR5688,128910,,nearest_tss,0.13737774766698246,182,2.5319873788854577,7.013999938964844,0,0,,,,Age when finished full-time education (standard GWA),rs68102233,3e-08,5231,self reported educational attainment,Participation bias in the UK Biobank distorts genetic associations and downstream analyses.,37106081,False,,MIR5688,,0.0,False,4,0,182,0.02197802197802198,75,80,0,5,5,-IKZF2;-Elf5;-ETV2::DRGX;-STAT1;-Stat4,0.2662380267851441,0.046614675646933716,0.261327,0.11897583193235758,0.0,0.0,0.050505050505050504,0.04792284482132593,0.0032630272952853603,0.05749194,0.026174683025118668,0.0,0.0,0.0025252525252525255
519,HAR_384,HARsv2_0361,new,False,chr11,28575950,28576240,MIR8068,98402,,nearest_tss,0.13728903424126213,290,1.5971986596531125,8.76200008392334,0,0,,,,Attention deficit hyperactivity disorder,rs2582895,4e-14,4387,attention deficit-hyperactivity disorder,"Genome-wide analyses of ADHD identify 27 risk loci, refine the genetic architecture and implicate several cognitive domains.",36702997,False,,MIR8068,,0.0,False,4,0,290,0.013793103448275862,80,85,6,11,17,+ZNF143;+Atoh1;+HAND2;-HOXB4;-HOXC4;-HOXD4;-NKX6-3;-POU6F1;-POU6F2;+Ptf1A;+TWIST1;+ZBTB18;-ZKSCAN3;-ZNF354A;-ZNF449;-ZNF682;-ZNF684,0.10302028305541282,0.02925472747497219,0.2704794,0.22093738991900538,0.0,0.0,0.1717171717171717,0.018543650949974306,0.0020478309232480536,0.059505468,0.048606225782181184,0.0,0.0,0.008585858585858586
520,HAR_313,HARsv2_0296,new,False,chr10,104982330,104982518,SORCS3-AS1,316114,,nearest_tss,0.13724083841415058,188,1.8781181211316391,6.998000144958496,0,0,,,,Attention deficit hyperactivity disorder (MTAG),rs12265655,2e-11,2259,attention deficit-hyperactivity disorder,Integrative analysis of genome-wide association studies identifies novel loci associated with neuropsychiatric disorders.,33479212,False,,SORCS3-AS1,,0.0,False,6,0,188,0.031914893617021274,57,71,10,24,34,+Pou5f1::Sox2;+PHOX2A;-SOX21;-Sox1;+POU2F1::SOX2;-NR1D2;-BARX1;-BSX;-DLX1;-Dlx3;-Dlx4;-DLX6;+FIGLA;+GATA2;-GBX2;-HESX1;-HOXA7;-LBX2;-LHX2;-MSX1;-MSX2;-Msx3;-Nobox;+Nr2e3;+OSR2;-PPARG;-PRDM1;-RAX;-RAX2;-SHOX;-SPIC;+Stat5a::Stat5b;+Stat5b;+ZEB1,0.15206991291182514,0.0676904598490048,0.20516579999999998,0.1946442214948843,0.0,0.0,0.3434343434343434,0.027372584324128525,0.0047383321894303365,0.045136475999999995,0.04282172872887455,0.0,0.0,0.01717171717171717
521,HAR_1397,HARsv2_1329,new,False,chr2,21958927,21959029,LINC01822,248275,,nearest_tss,0.13685948609007045,102,2.53348767193681,8.805999755859375,0,0,,,,Depressive symptoms,rs13409834,4e-09,8135,depressive symptom measurement,Multivariate genome-wide analyses of the well-being spectrum.,30643256,False,,LINC01822,,0.0,False,5,4,106,0.049019607843137254,35,33,8,6,14,-ZNF558;+FOXD3;-FOXJ2::ELF1;+Foxj3;-FOXO1::ELF1;-FOXO1::ELK1;+Foxq1;+Lhx3;+ONECUT3;+PBX2;+POU4F1;+POU4F3;-Spi1;-SPIC,0.2664999837832732,0.10396900695762176,0.22551749999999998,0.11330500659700313,0.0,0.0,0.1414141414141414,0.04796999708098918,0.007277830487033524,0.049613849999999994,0.024927101451340687,0.0,0.0,0.007070707070707071
522,HAR_460,HARsv2_0435,new,False,chr11,115216014,115216213,LOC105369509,117364,,nearest_tss,0.13624920863675172,199,2.8822159165290206,8.845000267028809,0,0,,,,Schizophrenia vs anorexia nervosa (ordinary least squares (OLS)),rs10458969,1e-08,16261,"schizophrenia, anorexia nervosa",Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.,33686288,False,,LOC105369509,,0.0,False,5,0,199,0.02512562814070352,66,60,6,0,6,+HNF1B;+FOXB1;+FOXC1;+FOXC2;+HNF1A;+PBX2,0.32738929073159895,0.0532906467822986,0.2647908,0.055929599999999996,0.0,0.0,0.06060606060606061,0.05893007233168781,0.0037303452747609023,0.058253976,0.012304511999999998,0.0,0.0,0.0030303030303030307
523,HAR_2856,HARsv2_2721,new,False,chr7,133778870,133779348,LOC101928861,45541,,nearest_tss,0.13456041792190285,478,1.4027726100402425,7.015999794006348,0,0,,,,Intelligence,rs13222377,2e-14,2246,intelligence,A General Cognitive Ability Factor for the UK Biobank.,36378351,False,,LOC101928861,,0.0,False,4,0,478,0.008368200836820083,124,128,1,5,6,-SOX2;-HLF;-NFIL3;+PPARA::RXRA;-SOX13;-Sox3,0.0690727390947225,0.017748684032932917,0.2863377,0.24936509078292943,0.0,0.0,0.06060606060606061,0.01243309303705005,0.0012424078823053044,0.06299429399999999,0.05486031997224448,0.0,0.0,0.0030303030303030307
524,HAR_75,HARsv2_0062,new,False,chr1,71788298,71788577,NEGR1-IT1,48436,,nearest_tss,0.13449420060315007,279,2.743313182739927,8.819000244140625,0,0,,,,Educational attainment,rs12562745,6e-10,18560,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,NEGR1-IT1,,0.0,False,4,0,279,0.014336917562724014,81,86,2,7,9,-BCL6B;-POU3F2;-ZNF547;+FOXD3;-HLF;+Lhx3;-NFIL3;-POU1F1;-SPIC,0.30313633352265307,0.030408139669325936,0.2854692,0.04751096475802347,0.0,0.0,0.09090909090909091,0.05456454003407755,0.002128569776852816,0.06280322399999999,0.010452412246765163,0.0,0.0,0.004545454545454546
525,HAR_1230,HARsv2_1169,new,False,chr18,25134896,25135246,LINC01894,146917,,nearest_tss,0.1337379657506641,350,3.111271210999048,8.845000267028809,0,0,,,,Attention deficit hyperactivity disorder,rs9959583,1e-09,24571,attention deficit-hyperactivity disorder,Genome-wide association meta-analysis of childhood ADHD symptoms and diagnosis identifies new loci and potential effector genes.,40962958,False,,LINC01894,,0.0,False,6,0,350,0.017142857142857144,77,77,8,8,16,-PHOX2A;-PROP1;+MEIS2;+FOXN3;-DUXA;+PGR;-GATA4;+MEIS3;+NFIA;+NFIC;+NFIX;-PPARG;-RBPJ;-RFX7;+SPIB;-ZNF189,0.3673832354418524,0.036359447004608296,0.2559249,0.0030887999999999914,0.0,0.0,0.16161616161616163,0.06612898237953344,0.002545161290322581,0.056303478000000004,0.0006795359999999981,0.0,0.0,0.008080808080808083
526,HAR_2124,HARsv2_2016,new,False,chr4,23014204,23014310,GBA3,321268,,nearest_tss,0.13364478210834033,106,2.008848822209467,6.938000202178955,0,0,,,,Externalizing behaviour (multivariate analysis),rs10805238,2e-08,5821,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,GBA3,35.0,0.15943249578885715,False,4,0,106,0.03773584905660377,52,58,2,8,10,+ZNF8;-PGR;-BCL6;-DMRT3;-DMRTC2;+MEIS1;-NR3C1;-NR3C2;-Runx1;-SATB1,0.1748960014461964,0.08003651856360317,0.20361959999999998,0.11812683657052842,0.0,0.15943249578885715,0.10101010101010101,0.03148128026031535,0.005602556299452222,0.044796312,0.025987904045516253,0.0,0.020726224452551432,0.005050505050505051
527,HAR_2123,HARsv2_2015,new,False,chr4,22988362,22988650,GBA3,295426,,nearest_tss,0.1325630282987229,288,2.696605355872048,8.812000274658203,0,0,,,,Externalizing behaviour (multivariate analysis),rs10805238,2e-08,19734,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,GBA3,35.0,0.15943249578885715,False,5,0,288,0.017361111111111112,36,39,1,4,5,-CEBPA;+CTCF;-ETV5::DRGX;-FLI1::DRGX;-ZNF784,0.294980965406792,0.03682235663082438,0.2113722,0.03243422083426679,0.0,0.15943249578885715,0.050505050505050504,0.053096573773222557,0.002577564964157707,0.046501884,0.007135528583538693,0.0,0.020726224452551432,0.0025252525252525255
528,HAR_120,HARsv2_0105,new,False,chr1,96495213,96495473,LINC01787,121088,,nearest_tss,0.13144449496013946,260,2.4345555999160355,8.793999671936035,0,0,,,,Depression,rs7513962,4e-09,8237,major depressive disorder,"Depression pathophysiology, risk prediction of recurrence and comorbid psychiatric disorders using genome-wide analyses.",37464041,False,,LINC01787,,0.0,False,4,0,260,0.015384615384615385,112,111,2,1,3,+POU2F1::SOX2;+Thap11;-ZNF341,0.2492260594776842,0.0326302729528536,0.2636736,0.1126197346922955,0.0,0.0,0.030303030303030304,0.044860690705983156,0.0022841191066997526,0.058008192,0.02477634163230501,0.0,0.0,0.0015151515151515154
529,HAR_2498,HARsv2_2374,new,False,chr5,165089875,165090529,LOC102546299,619597,,nearest_tss,0.1294922116716631,654,3.0805649022272026,8.883000373840332,0,0,,,,Neuroticism conditioned on educational attainment (multi-trait conditioning and joint analysis),rs77338596,2e-08,248,neuroticism measurement,"Multivariate genome-wide analysis of education, socioeconomic status and brain phenome.",33349686,False,,LOC102546299,,0.0,False,5,1,654,0.007656967840735069,125,120,7,2,9,+Thap11;+DMRT3;+DMRTA1;+DMRTC2;-FOXD3;+FOXH1;+Lef1;-Stat6;+ZNF211,0.3620217945805155,0.01624018179123648,0.11412090000000001,0.1524519244378601,0.0,0.0,0.09090909090909091,0.06516392302449278,0.0011368127253865536,0.025106598000000004,0.033539423376329223,0.0,0.0,0.004545454545454546
530,HAR_2500,HARsv2_2376,new,False,chr5,165170775,165171049,LOC102546299,700497,,nearest_tss,0.12942263164750215,274,3.879965585411338,8.902999877929688,0,0,,,,Social science traits (pleiotropy) (HIPO component 1),rs10475748,2e-08,15661,"neuroticism measurement, wellbeing measurement, depressive symptom measurement",Heritability informed power optimization (HIPO) leads to enhanced detection of genetic associations across multiple traits.,30289880,False,,LOC102546299,,0.0,False,4,0,274,0.014598540145985401,88,91,3,6,9,-POU3F3;-ZNF766;-POU2F1::SOX2;+MAF::NFE2;+MAFG::NFE2L1;+Nfe2l2;-POU1F1;-POU4F1;-Sox11,0.5016002609878427,0.030963032728985165,0.08985089999999998,0.05752054469639526,0.0,0.0,0.09090909090909091,0.09028804697781169,0.002167412291028962,0.019767197999999996,0.012654519833206958,0.0,0.0,0.004545454545454546
531,HAR_77,HARsv2_0064,new,False,chr1,73896041,73896178,LINC02238,221363,,nearest_tss,0.1286836330595293,137,2.2770754092238197,7.127999782562256,0,0,,,,Educational attainment,rs149274654,1e-14,16157,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LINC02238,,0.0,False,6,0,137,0.043795620437956206,24,26,8,10,18,-PAX6;-VENTX;+ZNF136;-Nanog;+Arid3b;-FLI1::DRGX;-HOXC10;-HOXC13;+MEIS1;+NRL;+Pax7;+POU4F1;+POU4F2;+POU4F3;-Prdm15;-SIX1;-SIX2;-Six4,0.2217294060862962,0.09288909818695551,0.2335911,0.09904160000000002,0.0,0.0,0.18181818181818182,0.03991129309553332,0.006502236873086886,0.051390042,0.021789152000000006,0.0,0.0,0.009090909090909092
533,HAR_1260,HARsv2_1197,new,False,chr18,39039894,39040134,MIR924,582042,,nearest_tss,0.12769682044970232,240,2.747588576055041,8.630999565124512,0,0,,,,Educational attainment (MTAG),rs7242902,7e-12,4216,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,MIR924,,0.0,False,5,5,245,0.020833333333333332,57,58,1,2,3,-Pgr;-Six4;+ZNF282,0.3038828338131392,0.04418682795698925,0.1253874,0.18547478586907493,0.0,0.0,0.030303030303030304,0.05469891008636505,0.003093077956989248,0.027585228000000003,0.04080445289119648,0.0,0.0,0.0015151515151515154
534,HAR_1283,HARsv2_1219,new,False,chr18,42349393,42349664,LINC00907,162726,,nearest_tss,0.1276661230022174,271,2.080480649048474,8.39900016784668,0,0,,,,Educational attainment,rs76449306,3e-10,6323,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LINC00907,,0.0,False,7,0,271,0.025830258302583026,31,30,4,3,7,+ZSCAN16;+GATA2;-MAF::NFE2;-MAFG::NFE2L1;-Nfe2l2;+NFIB;+NFIC,0.18740319683201873,0.05478514462563981,0.25118219999999997,0.14228704506048068,0.0,0.0,0.0707070707070707,0.03373257542976337,0.003834960123794787,0.055260083999999994,0.031303149913305746,0.0,0.0,0.0035353535353535356
535,HAR_2811,HARsv2_2679,new,False,chr7,94421688,94422078,COL1A2,26794,,nearest_tss,0.12631679471950819,390,1.1658019907154469,8.866999626159668,0,0,,,,Educational attainment,rs4729132,1e-10,22076,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,COL1A2,37.0,0.29265899091361885,False,10,0,390,0.02564102564102564,43,47,8,12,20,-EWSR1-FLI1;-PLAG1;+Sox6;-TBX5;+ZBTB32;+POU2F1::SOX2;-Ebf4;+BARHL1;+BARHL2;-EBF1;-Ebf2;-EBF3;+SOX10;+Sox11;+SOX4;-STAT1::STAT2;-Stat2;-Wt1;-ZKSCAN3;-ZNF384,0.027696747899415102,0.054383788254755996,0.2919618,0.023391999999999993,0.0,0.29265899091361885,0.20202020202020202,0.0049854146218947185,0.0038068651778329203,0.064231596,0.005146239999999998,0.0,0.03804566881877045,0.010101010101010102
538,HAR_315,HARsv2_0298,new,False,chr10,105340606,105340907,LINC02627,479427,,nearest_tss,0.12576897252709707,301,2.167409792481304,8.807000160217285,0,0,,,,Educational attainment (MTAG),rs10509790,3e-10,5706,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,LINC02627,,0.0,False,10,0,301,0.03322259136212625,105,88,26,9,35,+FOXG1;+Foxj2;+FOXI1;+FOXL1;+FOXC1;+FOXO4;+FOXO6;+FOXP3;+FOXP4;+FOXS1;-FEZF2;-CDX2;-Hoxa13;+E2F8;+Foxo1;-ETV5::DRGX;+ETV5::FOXO1;+FOXA1;+FOXA2;+FOXA3;+FOXC2;+FOXD1;+Foxf1;+FOXF2;+Foxj3;+FOXK1;+FOXK2;+FOXO1::FLI1;+Foxo3;+FOXP1;-MEIS3;-PKNOX1;-ZNF331;-ZNF574;-ZNF768,0.2025813631529776,0.07046404458257423,0.15617189999999997,0.14698753800915107,0.0,0.0,0.35353535353535354,0.036464645367535964,0.004932483120780196,0.03435781799999999,0.03233725836201323,0.0,0.0,0.017676767676767676
539,HAR_1638,HARsv2_1554,new,False,chr2,195006998,195007236,LINC01790,276404,,nearest_tss,0.12563345259567105,238,2.7464587380847183,8.717000007629395,0,0,,,,Depression,rs6713469,4e-08,10640,major depressive disorder,"Depression pathophysiology, risk prediction of recurrence and comorbid psychiatric disorders using genome-wide analyses.",37464041,False,,LINC01790,,0.0,False,4,0,238,0.01680672268907563,68,68,2,2,4,+ZNF460;+IRF2;-TRPS1;-ZNF708,0.3036855597120485,0.035646516671184604,0.2170788,0.08498753481962437,0.0,0.0,0.04040404040404041,0.05466340074816873,0.0024952561669829227,0.047757336,0.01869725766031736,0.0,0.0,0.0020202020202020206
540,HAR_2499,HARsv2_2375,new,False,chr5,165121257,165121394,LOC102546299,650979,,nearest_tss,0.12465777639369477,137,3.5961439772295103,8.883000373840332,0,0,,,,Depressive symptoms,rs10045971,1e-09,17454,depressive symptom measurement,Multi-trait analysis of genome-wide association summary statistics using MTAG.,29292387,False,,LOC102546299,,0.0,False,3,0,137,0.021897810218978103,40,40,5,5,10,-FOXB1;-CEBPD;+Dmrt1;-DMRTC2;+Nfatc1;+NFATC3;-Spi1;-SPIC;+STAT1::STAT2;+TCF7L2,0.45204390503692377,0.046444549093477755,0.1047063,0.054331199999999996,0.0,0.0,0.10101010101010101,0.08136790290664628,0.003251118436543443,0.023035386,0.011952863999999999,0.0,0.0,0.005050505050505051
541,HAR_133,HARsv2_0118,new,False,chr1,106676552,106676852,LINC01661,141387,,nearest_tss,0.12257443547990492,300,1.122356662376254,6.736999988555908,0,0,,,,Depressed affect,rs12030991,3e-08,6886,"mood disorder, major depressive disorder","Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.",29942085,False,,LINC01661,,0.0,False,8,0,300,0.02666666666666667,49,101,8,60,68,+DUX4;-PAX4;-HOXA5;-HOXD3;-HOXB1;-ZNF8;-HOXA3;+DUXA;-Pgr;-ALX3;+ARNT::HIF1A;+BACH2;-Dlx2;-Dlx5;-DRGX;+Dux;-HOXA1;-EMX1;-EMX2;-EN1;-EN2;-ESX1;-HOXA2;-EVX1;-EVX2;-FOXD3;-GATA5;-GBX1;-GSX1;-GSX2;+HIF1A;-HOXA6;-HOXB2;-HOXB3;-HOXB5;-HOXB6;-HOXB7;-HOXC8;-ISX;-LBX1;-Lhx4;-LHX5;-LHX6;-Lhx8;-LHX9;-LMX1A;-LMX1B;+MAFF;-MEOX1;-MEOX2;-mix-a;-MIXL1;-MNX1;-NKX6-2;-NOTO;+NR1I2;-PDX1;-POU6F1;-POU6F2;-PRRX1;-PRRX2;-Shox2;-TLX2;-UNCX;-VAX1;-VAX2;-VSX1;-VSX2,0.020111024707394093,0.05655913978494624,0.2575839,0.10901554047360641,0.0,0.0,0.6868686868686869,0.0036199844473309368,0.003959139784946237,0.056668458,0.02398341890419341,0.0,0.0,0.03434343434343434
542,HAR_1972,HARsv2_1872,new,False,chr3,84601121,84601293,LINC00971,268283,,nearest_tss,0.12195200467338474,172,1.8466528156713649,7.110000133514404,0,0,,,,Educational attainment,rs57319644,6e-19,13967,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LINC00971,,0.0,False,5,0,172,0.029069767441860465,39,42,6,9,15,-PROX1;-ZNF677;+ZNF558;-Ar;+FOXC2;+FOXD2;+FOXD3;+FOXE1;-KLF17;-NR3C1;-NR3C2;-PRDM9;+STAT1::STAT2;-ZNF211;-ZNF85,0.1465759482786081,0.06165603900975244,0.2195151,0.1608333258036138,0.0,0.0,0.15151515151515152,0.026383670690149456,0.004315922730682671,0.048293322,0.03538333167679504,0.0,0.0,0.007575757575757576
543,HAR_857,HARsv2_0807,new,False,chr14,79452180,79452492,LOC105370586,252199,,nearest_tss,0.12061095039810713,312,2.98470686859315,8.902999877929688,0,0,,,,Type 2 diabetes and Attention deficit hiperactivty disorder,rs7144011,2e-08,21549,"attention deficit-hyperactivity disorder, type 2 diabetes mellitus",Shared genetics of psychiatric disorders and type 2 diabetes:a large-scale genome-wide cross-trait analysis.,36738649,False,,LOC105370586,,0.0,False,4,0,312,0.01282051282051282,106,109,1,4,5,+ZBTB32;-ZSCAN21;-GATA1;-MITF;-USF1,0.3452846093254697,0.027191894127377998,0.22434029999999996,0.021255316387970888,0.0,0.0,0.050505050505050504,0.06215122967858455,0.0019034325889164601,0.04935486599999999,0.004676169605353595,0.0,0.0,0.0025252525252525255
544,HAR_123,HARsv2_0108,new,False,chr1,98157673,98157844,LINC01776,52867,,nearest_tss,0.12036588110615754,171,1.2926959376340066,6.508999824523926,0,0,,,,Cognitive performance (MTAG),rs147613212,1e-12,3806,cognitive function measurement,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,LINC01776,,0.0,False,3,0,171,0.017543859649122806,43,44,1,2,3,-Arid3a;+BCL6;-HNF1A,0.049852924244820615,0.03720996038483305,0.2841399,0.20346240000000002,0.0,0.0,0.030303030303030304,0.00897352636406771,0.0026046972269383136,0.062510778,0.044761728,0.0,0.0,0.0015151515151515154
545,HAR_1358,HARsv2_1291,new,False,chr19,30663133,30663423,ZNF536,362687,,nearest_tss,0.12023844370064657,290,1.1165048877801178,8.72700023651123,0,0,,,,Cognitive function (executive function) x major depressive disorder interaction (2df),rs75889883,4e-09,20783,"executive function measurement, cognitive function measurement, major depressive disorder",Genome-wide interaction study with major depression identifies novel variants associated with cognitive function.,34782712,False,,ZNF536,9.0,0.3710972753430132,False,9,0,290,0.03103448275862069,76,57,25,6,31,-Spz1;+IRF9;+KLF16;+IRF6;+ZNF175;+ZNF35;+DBP;+EHF;+TEF;+ERF;+ERF::FOXO1;+Erg;+ETS1;+ETV1;+ETV2;+ETV2::FOXI1;+ETV5::FOXI1;+FLI1;+FLI1::FOXI1;+GABPA;+HLF;+IKZF1;+MAX::MYC;-MEF2A;-MEF2C;+MXI1;-MZF1;+NFIL3;-RELB;-Six4;+ZNF354A,0.019089282118137502,0.06582313681868743,0.1911939,0.028331290413255994,0.0,0.3710972753430132,0.31313131313131315,0.00343607078126475,0.00460761957730812,0.042062658,0.006232883890916319,0.0,0.04824264579459171,0.015656565656565657
546,HAR_1870,HARsv2_1776,new,False,chr3,20378820,20379049,LOC101927829,36353,,nearest_tss,0.11945863882549954,229,1.5527635549108747,6.067999839782715,0,0,,,,Educational attainment,rs73027374,2e-08,4309,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LOC101927829,,0.0,False,4,1,230,0.017467248908296942,52,62,3,13,16,-MEIS2;+FOXC1;-ZNF8;-ZNF677;-Pgr;+ATF2;-HOXB4;-HOXC4;-HOXD4;-PBX3;-PKNOX1;-POU4F1;-POU4F2;-POU4F3;+RFX7;-ZNF384,0.0952617410563414,0.03704747147485561,0.2890941,0.12743951068777323,0.0,0.0,0.16161616161616163,0.017147113390141452,0.002593323003239893,0.06360070200000001,0.02803669235131011,0.0,0.0,0.008080808080808083
547,HAR_165,HARsv2_0152,new,False,chr1,177040098,177040366,MIR488,10653,,nearest_tss,0.118861330929149,268,1.738518311330579,6.961999893188477,0,0,,,,Lifetime major depressive disorder (AutoComplete Impute and observed),rs7548487,6e-09,15597,major depressive disorder,Phenotype integration improves power and preserves specificity in biobank-based genetic studies of major depressive disorder.,37985818,False,,MIR488,8.0,0.0,False,6,1,268,0.02247191011235955,88,99,8,19,27,-Pou5f1::Sox2;+DUX4;+PHOX2A;+PROP1;-MGA;-TFAP2B;-TFAP2C;-ZNF528;+PAX8;-Ebf4;+DUXA;+IKZF2;-EBF1;-Ebf2;-EBF3;-EOMES;-TBX3;+PHOX2B;-SP5;+SPIC;-TBR1;-TBX18;-TBX2;-Tbx6;-ZBTB7B;-ZBTB7C;-Zic2,0.12769524352178374,0.0476621964479884,0.29680409999999996,0.06184803503411408,0.0,0.0,0.2727272727272727,0.022985143833921074,0.003336353751359188,0.06529690199999999,0.013606567707505098,0.0,0.0,0.013636363636363636
548,HAR_2598,HARsv2_2472,new,False,chr6,65961927,65962059,SLC25A51P1,174049,,nearest_tss,0.1183185777327845,132,1.8908141564557897,6.598999977111816,0,0,,,,Help-seeking from a GP,rs9345737,3e-09,4987,major depressive disorder,Minimal phenotyping yields genome-wide association signals of low specificity for major depression.,32231276,False,,SLC25A51P1,,0.0,False,4,0,132,0.030303030303030304,10,11,1,2,3,+ZNF136;-MAFF;-MEIS1,0.15428669002657525,0.06427174975562072,0.24778529999999999,0.13645469786343634,0.0,0.0,0.030303030303030304,0.027771604204783543,0.004499022482893451,0.054512766,0.030020033529955994,0.0,0.0,0.0015151515151515154
549,HAR_714,HARsv2_0673,new,False,chr13,96555621,96555936,MIR4501,128393,,nearest_tss,0.11762652914655441,315,1.5635474859499463,7.098999977111816,0,0,,,,Major depressive disorder (MTAG),rs1414622,3e-08,709,major depressive disorder,Integrative analysis of genome-wide association studies identifies novel loci associated with neuropsychiatric disorders.,33479212,False,,MIR4501,,0.0,False,5,2,315,0.01597444089456869,66,68,7,9,16,-PAX6;-Sox6;+Creb3l2;+Nr2e1;-ZNF136;+ARNT::HIF1A;+CREB3L1;-HOXB9;-HOXC10;-HOXC9;-HOXD10;-HOXD11;-HOXD12;+ONECUT1;+SPIB;+STAT1::STAT2,0.09714465733091916,0.03388127383283521,0.2614821,0.14619059808128373,0.0,0.0,0.16161616161616163,0.01748603831956545,0.0023716891682984647,0.057526061999999996,0.03216193157788242,0.0,0.0,0.008080808080808083
