rank,har_id,har_alt_id,surfaced,is_disease_gene,chrom,start,end,gene,gene_distance,gene_confidence,gene_assignment_method,total_score,width,phylop_mean,phylop_max,gene_conf_num,gene_n_disorders,plac_gene,plac_type,plac_atac,gwas_trait,gwas_snp,gwas_pval,gwas_distance,gwas_mapped_trait,gwas_study,gwas_pubmed,brain_dnase_overlap,brain_dnase_peak,temporal_gene,gene_peak_pcw,gene_midfetal_frac,gene_in_midfetal,n_substitutions,n_indels,aln_length,subst_rate,n_motifs_human,n_motifs_chimp,n_motif_gained,n_motif_lost,motif_disruption,motif_tfs,score_constraint,score_acceleration,score_gene,score_disease,score_brain,score_temporal,score_motif,contrib_constraint,contrib_acceleration,contrib_gene,contrib_disease,contrib_brain,contrib_temporal,contrib_motif
145,HAR_1303,HARsv2_1238,shared,True,chr18,52568999,52569151,DCC,228803,strong,plac_linked,0.3264839261573067,152,2.281084727945712,8.576000213623047,4,1,DCC,nearest_distal,False,Educational attainment (MTAG),rs1143768,2e-09,12457,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,DCC,12.0,0.615304166928372,True,8,0,152,0.05263157894736842,49,37,25,13,38,+FOXG1;+Foxj2;+FOXL1;-ZIC1;+FOXO4;+FOXO6;+ZNF382;+ZNF766;+ELK1;+ELK3;+ERF;-ERF::FOXI1;-ERF::FOXO1;+Foxo1;-Erg;+ETS1;+ETS2;-ETV2::FOXI1;+ETV3;+ETV4;+ETV5;+FEV;+FLI1;-FLI1::FOXI1;+FOXA1;+FOXF2;+FOXH1;+FOXK2;-FOXO1::ELF1;-FOXO1::ELK1;-FOXO1::FLI1;+Foxo3;+Foxq1;+GATA1::TAL1;-MEIS1;-Zic1::Zic2;-Zic2;-Zic3,0.22242944871862283,0.11162988115449915,0.7283977500000001,0.08728894461150934,0.0,0.615304166928372,0.3838383838383838,0.04003730076935211,0.007814091680814941,0.160247505,0.019203567814532054,0.0,0.07998954170068837,0.01919191919191919
146,HAR_254,HARsv2_0239,shared,True,chr10,11035697,11036086,CELF2,30386,strong,nearest_tss,0.3258325828570152,389,2.289372605814545,8.902999877929688,4,1,,,,Educational attainment,rs72772094,4e-08,3769,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,CELF2,16.0,0.7005345578376773,True,6,0,389,0.015424164524421594,62,63,4,5,9,-ZNF382;+Thap11;-Atoh1;+ERF::HOXB13;-Ptf1A;-Stat2;-ZBTB26;+Zic1::Zic2;+Zic3,0.22387654440797747,0.03271415540260387,0.7272105,0.12565253145929284,0.0,0.7005345578376773,0.09090909090909091,0.040297777993435945,0.002289990878182271,0.15998631,0.027643556921044424,0.0,0.09106949251889805,0.004545454545454546
147,HAR_1073,HARsv2_1017,new,False,chr16,62049798,62050035,CDH8,13360,,nearest_tss,0.32514169002978033,237,3.1992944285188485,8.894000053405762,0,0,,,,Educational attainment,rs74710412,9e-22,2100,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,CDH8,24.0,0.6722692248779201,True,6,0,237,0.02531645569620253,58,58,15,15,30,+MSC;+MYF6;-OLIG2;+TFAP4;-RARA;+Ascl2;-OLIG3;-ZNF558;+BHLHE22;-DMRTC2;-Hmx3;-ISL2;-Mafb;-MAFF;-MEIS1;-MEIS2;+MYF5;+Neurod2;-NKX2-5;-Nkx3-2;-NRL;+Olig2;-Pax7;+Ptf1A;+SREBF1;+Tcf12;+Tcf21;+Twist2;+ZNF317;+ZNF341,0.382752431350861,0.05369538587178441,0.295992,0.38555827722707153,0.0,0.6722692248779201,0.30303030303030304,0.06889543764315498,0.003758677011024909,0.06511824,0.08482282098995574,0.0,0.0873949992341296,0.015151515151515152
148,HAR_285,HARsv2_0268,shared,True,chr10,68253555,68253811,ATOH7,21442,strong,nearest_tss,0.32473460329638687,256,3.580724737223457,8.902999877929688,4,1,,,,Educational attainment,rs10762199,4e-13,16897,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,ATOH7,35.0,0.43315005328402195,False,4,2,256,0.015748031496062992,60,62,5,7,12,-POU2F1::SOX2;+PGR;-ZNF558;-Dux;+FLI1::FOXI1;+IKZF1;-Pax7;-PBX2;+PBX3;+PKNOX1;-SOX15;-ZNF354A,0.4493516458001178,0.0334010668021336,0.7339185,0.0803684063122156,0.0,0.43315005328402195,0.12121212121212122,0.0808832962440212,0.0023380746761493525,0.16146207,0.017681049388687434,0.0,0.05630950692692285,0.0060606060606060615
149,HAR_2409,HARsv2_2291,new,False,chr5,94691409,94691548,SLF1,72741,,nearest_tss,0.3246975859655092,139,3.3479859848119324,8.89900016784668,0,0,,,,Educational attainment,rs76370969,2e-08,2879,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,True,AG80295,SLF1,,0.0,False,41,34,156,0.3360655737704918,38,40,5,7,12,-HNF1B;+PROP1;+MEF2D;-FOXC1;-FOXC2;+FOXD2;+FOXE1;-Foxq1;-POU4F1;-POU4F2;-POU4F3;+ZNF384,0.4087145550163556,0.7127842411422528,0.2781777,0.13624713237273364,0.8,0.0,0.12121212121212122,0.07356861990294401,0.0498948968799577,0.06119909400000001,0.029974369122001403,0.10400000000000001,0.0,0.0060606060606060615
150,HAR_1176,HARsv2_1115,shared,True,chr17,48218624,48218851,CBX1,117292,moderate,nearest_tss,0.3243646844139991,227,3.1907205673103105,8.902999877929688,3,1,,,,Intelligence,rs16954078,3e-08,9915,intelligence,"Genome-wide association meta-analysis of 78,308 individuals identifies new loci and genes influencing human intelligence.",28530673,False,,CBX1,8.0,0.569147343712223,False,75,64,259,0.38461538461538464,57,62,5,10,15,-RARA;-Rarg;-CDX1;-Arid5a;+ATF4;-Hnf1A;-Lef1;-Rarg;+SOX10;+SOX15;-TCF7;-TCF7L2;+Zic2;-ZNF354A;+ZNF701,0.3812554018588293,0.8157568238213401,0.441354,0.09078610069804309,0.0,0.569147343712223,0.15151515151515152,0.06862597233458927,0.05710297766749381,0.09709788000000001,0.01997294215356948,0.0,0.07398915468258899,0.007575757575757576
151,HAR_253,HARsv2_0238,shared,True,chr10,10844895,10845180,CELF2,160132,strong,nearest_tss,0.32419330113927364,285,2.126968363318035,8.899999618530273,4,1,,,,Educational attainment,rs7073711,1e-13,2626,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,CELF2,16.0,0.7005345578376773,True,5,0,285,0.017543859649122806,107,116,1,10,11,-MYBL2;+ZNF35;-HOXC13;-HOXD10;-HOXD12;-MEF2A;-MEF2C;-Pparg::Rxra;-Spi1;-SPIB;-ZNF274,0.19552013243267632,0.03720996038483305,0.629901,0.2326896,0.0,0.7005345578376773,0.1111111111111111,0.035193623837881736,0.0026046972269383136,0.13857822,0.051191712,0.0,0.09106949251889805,0.005555555555555556
152,HAR_3033,HARsv2_2894,new,False,chr8,134409317,134409467,ZFAT-AS1,188604,,nearest_tss,0.32410936288599856,150,1.8685776951733757,8.569000244140625,0,0,,,,Educational attainment,rs76835317,4e-15,2945,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,True,AG80295,ZFAT-AS1,9.0,0.5968971700134613,False,3,0,150,0.02,80,76,5,1,6,-LIN54;+CDX4;+HOXB13;+ERF::HOXB13;+HOXA10;+HOXD9,0.15040411745763196,0.04241935483870968,0.2434188,0.25403725351300943,0.8,0.5968971700134613,0.06060606060606061,0.027072741142373753,0.0029693548387096777,0.053552136,0.055888195772862075,0.10400000000000001,0.07759663210174997,0.0030303030303030307
153,HAR_1164,HARsv2_1103,shared,True,chr17,34908351,34908632,UNC45B,239408,strong,nearest_tss,0.32397856281009857,281,2.3179226716193093,8.657999992370605,4,1,,,,Educational attainment,rs8072494,2e-19,21267,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,UNC45B,35.0,0.5139474219499828,False,91,96,329,0.3905579399141631,115,85,35,5,40,+ZNF770;+Pgr;+BARX1;+BSX;+DLX1;+Dlx2;+Dlx3;+Dlx4;+DLX6;+EN2;-Esrrg;+FOS::JUN;+GBX1;+GBX2;+HESX1;+Hnf1A;+HOXA7;+JUN::JUNB;+JUN::JUNB;+LBX2;+Lef1;+LHX2;+LHX9;+MAF::NFE2;+MSX1;+MSX2;+Msx3;+Nfe2l2;+Nobox;-Nr5A2;-Prdm5;+RAX;+RAX2;+SHOX;+SP5;+TCF7;+TCF7L2;-TFAP2B;+TP73;-ZNF530,0.22886149686634233,0.8283607919147169,0.570444,0.05584260402094909,0.0,0.5139474219499828,0.40404040404040403,0.04119506943594162,0.057985255434030186,0.12549768,0.012285372884608799,0.0,0.06681316485349777,0.020202020202020204
154,HAR_776,HARsv2_0730,new,False,chr14,32947798,32948033,NPAS3,8920,,nearest_tss,0.3239560794797506,235,6.429903716468095,8.817000389099121,0,0,,,,Attention deficit hyperactivity disorder or risk-taking behavior (pleiotropy),rs36063234,2e-11,7192,"attention deficit-hyperactivity disorder, risk-taking behaviour",Investigating the shared genetic architecture between attention-deficit/hyperactivity disorder and risk taking behavior: A large-scale genomewide cross-trait analysis.,38565336,False,,NPAS3,37.0,0.36741234406462686,False,2,0,235,0.00851063829787234,71,76,3,8,11,-RORA;-MSC;-TFAP4;-FERD3L;+ATF2;+CTCF;+ERF::NHLH1;-NHLH1;-TAL1::TCF3;-Tcf21;-TFAP4::FLI1,0.9468293698107155,0.01805078929306795,0.297324,0.15242180626977267,0.0,0.36741234406462686,0.1111111111111111,0.1704292865659288,0.0012635552505147565,0.06541128,0.033532797379349985,0.0,0.04776360472840149,0.005555555555555556
155,HAR_1422,HARsv2_1353,shared,True,chr2,36389283,36389522,CRIM1,33506,limited,nearest_tss,0.3221666466612281,239,3.1807773105622275,8.670000076293945,2,1,,,,Educational attainment,rs17480064,7e-09,16119,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,True,AG80295,CRIM1,37.0,0.4788256243680814,False,4,0,239,0.016736401673640166,64,73,4,13,17,-HSF1;-HSF4;+TEAD3;-ZNF136;-Zfp809;+ZBTB24;-Nr2e3;-OSR2;-Prdm4;-Rfx6;-STAT1;-STAT3;-Stat4;-Stat5a;-Stat5a::Stat5b;+ZFP42;+ZNF582,0.37951927058300444,0.035497368065865835,0.2899482,0.057938947445306706,0.8,0.4788256243680814,0.1717171717171717,0.0683134687049408,0.002484815764610609,0.063788604,0.012746568437967475,0.10400000000000001,0.062247331167850584,0.008585858585858586
156,HAR_3041,HARsv2_2901,shared,True,chr8,144468317,144468747,TONSL,23877,strong,plac_linked,0.3216864281408752,430,2.608782091936563,8.765999794006348,4,1,TONSL,nearest_distal,False,Age when finished full-time education (standard GWA),rs112422823,4e-08,1785,self reported educational attainment,Participation bias in the UK Biobank distorts genetic associations and downstream analyses.,37106081,False,,TONSL,9.0,0.3278908645824352,False,7,0,430,0.01627906976744186,97,99,1,3,4,-ZBTB24;+Gli2;-PRDM9;-ZNF530,0.2796466821707876,0.03452738184546136,0.88209225,0.1373945418410571,0.0,0.3278908645824352,0.04040404040404041,0.050336402790741766,0.0024169167291822956,0.194060295,0.030226799205032562,0.0,0.04262581239571658,0.0020202020202020206
157,HAR_1936,HARsv2_1837,shared,True,chr3,69970749,69971002,MITF,207246,definitive,nearest_tss,0.32145570897092196,253,2.653705221307857,8.819999694824219,5,3,,,,Educational attainment,rs902712,6e-20,13086,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,MITF,25.0,0.2955803019265529,False,5,0,253,0.019762845849802372,89,108,4,23,27,+ZNF558;-BARX1;-Bcl11B;-BSX;-DLX1;-Dlx3;-Dlx4;-DLX6;-FOXD3;-GBX2;+GCM2;-HESX1;-HOXA7;-LBX2;-LHX2;-MSX1;-MSX2;-Msx3;-Nobox;-RAX;-RAX2;+RFX7;-SHOX;-STAT1::STAT2;-Stat2;-ZIM3;+ZNF354A,0.28749043516695416,0.04191635853627439,0.792754,0.18320728480234338,0.0,0.2955803019265529,0.2727272727272727,0.051748278330051745,0.002934145097539207,0.17440587999999999,0.040305602656515546,0.0,0.03842543925045187,0.013636363636363636
158,HAR_1886,HARsv2_1790,shared,True,chr3,39094949,39095379,SCN11A,43005,definitive,plac_linked,0.32133632627142433,430,1.7156553460211175,8.588000297546387,5,2,SCN11A,nearest_distal,False,Educational attainment (years of education),rs7629643,3e-08,8317,self reported educational attainment,Leveraging Polygenic Functional Enrichment to Improve GWAS Power.,30595370,False,,SCN11A,25.0,0.3718746113499064,False,6,0,430,0.013953488372093023,104,101,8,5,13,+DUX4;+PHOX2A;+PROP1;+VENTX;-SOX21;-Pgr;+Nanog;+BARHL1;+BARHL2;-ONECUT3;+Pax7;-TBP;-ZNF384,0.12370328091461205,0.02959489872468117,1.0,0.10040334888600949,0.0,0.3718746113499064,0.13131313131313133,0.02226659056463017,0.0020716429107276823,0.22,0.022088736754922088,0.0,0.048343699475487834,0.006565656565656566
159,HAR_1675,HARsv2_1590,shared,True,chr2,214577676,214578126,ATIC,733933,definitive,nearest_tss,0.3208700647202592,450,2.1678767614426957,8.902999877929688,5,1,,,,Depressed affect,rs17711053,4e-08,2692,"mood disorder, major depressive disorder","Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.",29942085,True,AG80295,ATIC,9.0,0.5563898609693003,False,13,3,450,0.029082774049217,101,95,19,13,32,+OLIG2;-RARA;-TEAD3;+Ascl2;+OLIG1;+OLIG3;-Rarb;-ZNF528;-RFX3;+BHLHE23;+DMRT3;+DMRTC2;+ERF::FIGLA;+NHLH1;-ETV2::DRGX;+HAND2;+Hnf1A;-Irf1;+IRF2;+Lef1;+NHLH2;+Ptf1A;-RFX5;-RUNX3;-TEAD1;-TEAD4;+TFAP4::ETV1;-THAP1;-THRA;+ZNF140;+ZNF317;+ZNF384,0.20266289774865903,0.06168362560438767,0.26606700000000005,0.13202659657076465,0.8,0.5563898609693003,0.32323232323232326,0.036479321594758626,0.004317853792307137,0.05853474000000001,0.029045851245568223,0.10400000000000001,0.07233068192600904,0.016161616161616165
160,HAR_3106,HARsv2_2962,shared,True,chr9,16717948,16718306,BNC2,152365,definitive,nearest_tss,0.3202918095581031,358,2.8910919030246243,8.89900016784668,5,1,,,,Educational attainment,rs59234174,9e-13,11955,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,BNC2,8.0,0.281219684622549,False,8,0,358,0.0223463687150838,72,62,12,2,14,+RXRA::VDR;+EWSR1-FLI1;-Arid3a;+MTF1;+Gli2;-Hand1::Tcf3;+Hmx1;+ISL2;+NKX2-3;+NKX2-5;+Nkx3-1;+Nkx3-2;+NR1I2;+ZNF549,0.32893907247305776,0.04739592719408903,0.847635,0.12570952517149123,0.0,0.281219684622549,0.1414141414141414,0.05920903304515039,0.003317714903586232,0.1864797,0.02765609553772807,0.0,0.03655855900093137,0.007070707070707071
161,HAR_434,HARsv2_0410,shared,True,chr11,89175812,89176142,TYR,1733,definitive,nearest_tss,0.3185012164913647,330,1.1563155420748734,8.402999877929688,5,1,,,,Depression (broad),rs621313,3e-10,4354,major depressive disorder,Genome-wide association study of depression phenotypes in UK Biobank identifies variants in excitatory synaptic pathways.,29662059,False,,TYR,37.0,0.4220949746090162,False,6,0,330,0.01818181818181818,136,136,2,2,4,+GATA2;+GRHL2;-Zic2;-ZNF354A,0.02604037709469048,0.03856304985337244,0.998267,0.15728748366004627,0.0,0.4220949746090162,0.04040404040404041,0.004687267877044286,0.002699413489736071,0.21961874,0.03460324640521018,0.0,0.054872346699172105,0.0020202020202020206
162,HAR_2781,HARsv2_2649,shared,True,chr7,39407721,39407911,RALA,215661,strong,nearest_tss,0.31832870392425344,190,3.483322058521188,8.902999877929688,4,1,,,,Educational attainment,rs79409011,8e-12,13503,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,RALA,24.0,0.6111552521634318,True,4,1,191,0.021052631578947368,107,99,10,2,12,+TEAD3;-Ebf4;-EBF1;+KLF1;+KLF2;+KLF3;+KLF4;+KLF9;+Stat6;+TEAD1;+TEAD2;+TEAD4,0.43234475951241036,0.04465195246179966,0.58825425,0.10206493953564288,0.0,0.6111552521634318,0.12121212121212122,0.07782205671223386,0.003125636672325977,0.129415935,0.022454286697841434,0.0,0.07945018278124613,0.0060606060606060615
163,HAR_522,HARsv2_0495,shared,True,chr12,23190227,23191250,SOX5,759102,strong,nearest_tss,0.3180316356798029,1023,4.542435921175526,8.902999877929688,4,1,,,,Educational attainment,rs1379472,3e-09,15523,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,SOX5,12.0,0.6958320159404583,True,365,254,1150,0.40736607142857145,214,210,4,0,4,+EWSR1-FLI1;+GRHL1;+GRHL2;+Nr2e3,0.61727015651258,0.8640102966589862,0.18067349999999996,0.0646170574952174,0.0,0.6958320159404583,0.04040404040404041,0.1111086281722644,0.060480720766129044,0.03974816999999999,0.014215752648947828,0.0,0.09045816207225958,0.0020202020202020206
164,HAR_551,HARsv2_0520,shared,True,chr12,67893115,67893292,RAP1B,717607,limited,nearest_tss,0.31801133079348426,177,1.5458103571670245,8.89900016784668,2,1,,,,Externalizing behaviour (multivariate analysis),rs11176927,3e-10,247,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,True,AG80295,RAP1B,8.0,0.4674681568290324,False,73,26,190,0.4451219512195122,82,86,8,12,20,-INSM1;-MSC;-TFAP4;-MAFK;+FIGLA;+KLF11;+KLF9;-NEUROD1;-Neurod2;-PLAGL2;+Ptf1A;+SCRT1;+SNAI2;+SNAI3;-TAL1::TCF3;-Tcf21;-TFAP2A;-TWIST1;-ZBTB18;+ZEB1,0.09404768570446481,0.9440892997639655,0.0847179,0.18857585406553934,0.8,0.4674681568290324,0.20202020202020202,0.016928583426803666,0.06608625098347759,0.018637938,0.04148668789441865,0.10400000000000001,0.06077086038777422,0.010101010101010102
165,HAR_368,ZOOHAR.65,shared,True,chr11,12817772,12817899,PTH,678188,strong,nearest_tss,0.31767047147071925,127,4.966929131384634,8.894000053405762,4,1,,,,Educational attainment (college completion),rs12797960,1e-08,2326,self reported educational attainment,Genome-wide association study identifies 74 loci associated with educational attainment.,27225129,False,,PTH,24.0,0.7419211175241226,True,4,0,127,0.031496062992125984,91,85,10,4,14,+PAX6;-Nr2e1;+RXRB;+RXRG;-NKX2-4;-NKX2-8;-NR1I2;+NR2C2;+NR4A2::RXRA;+PPARD;+Prdm4;+TCF7L2;+THRB;+Vdr,0.6913883209420977,0.0668021336042672,0.241359,0.1451136,0.0,0.7419211175241226,0.1414141414141414,0.12444989776957757,0.004676149352298705,0.05309898,0.031924992,0.0,0.09644974527813593,0.007070707070707071
166,HAR_1514,HARsv2_1439,new,False,chr2,118051986,118052145,INSIG2,36299,,nearest_tss,0.31688142863957774,159,6.539481188075172,8.902999877929688,0,0,,,,Fluid intelligence score (baseline),rs11686213,4e-08,20996,intelligence,Combining cross-sectional and longitudinal genomic approaches to identify determinants of cognitive and physical decline.,40374629,False,,INSIG2,37.0,0.5374939311683695,False,3,0,159,0.018867924528301886,25,28,0,3,3,-SOX2;-SOX13;-Sox3,0.9659620222607826,0.04001825928180158,0.2891103,0.02369708143577827,0.0,0.5374939311683695,0.030303030303030304,0.17387316400694086,0.002801278149726111,0.06360426599999999,0.005213357915871219,0.0,0.06987421105188804,0.0015151515151515154
167,HAR_3241,HARsv2_3091,shared,True,chrX,29257581,29258038,IL1RAPL1,670136,definitive,nearest_tss,0.3156664611536112,457,1.8447138736846136,7.673999786376953,5,1,,,,Schizophrenia,rs5943630,2e-09,58,schizophrenia,Comparative genetic architectures of schizophrenia in East Asian and European populations.,31740837,True,AG80295,IL1RAPL1,9.0,0.5404398314604497,False,4,0,457,0.0087527352297593,114,114,3,3,6,+TEAD3;-Zfp809;-RBPJ;-STAT3;+TEAD1;+TEAD4,0.14623740147141057,0.018564269076021742,0.32986400000000005,0.1735757678785192,0.8,0.5404398314604497,0.06060606060606061,0.0263227322648539,0.001299498835321522,0.07257008000000001,0.03818666893327422,0.10400000000000001,0.07025717808985847,0.0030303030303030307
168,HAR_2369,HARsv2_2252,shared,True,chr5,52465676,52466486,MOCS2,643272,definitive,nearest_tss,0.31423785090878087,810,4.051479960587376,8.902999877929688,5,1,,,,Type 2 diabetes and Anorexia nervosa or schyzophrenia,rs34831022,4e-08,15233,"schizophrenia, anorexia nervosa, type 2 diabetes mellitus",Shared genetics of psychiatric disorders and type 2 diabetes:a large-scale genome-wide cross-trait analysis.,36738649,False,,MOCS2,25.0,0.5294947409340174,False,258,214,917,0.3669985775248933,245,241,6,2,8,+BCL6B;-ARNT::HIF1A;-Hoxa13;+SOX2;+SOX13;+Sox3;+Sox5;+SOX8,0.5315473375383991,0.7783921442665076,0.35672800000000005,0.05780454405175984,0.0,0.5294947409340174,0.08080808080808081,0.09567852075691184,0.054487450098655535,0.07848016000000001,0.012716999691387164,0.0,0.06883431632142226,0.004040404040404041
